BOARDID;TRADEDATE;SHORTNAME;SECID;NUMTRADES;VALUE;LOW;HIGH;CLOSE;LEGALCLOSEPRICE;ACCINT;WAPRICE;YIELDCLOSE;OPEN;VOLUME;MARKETPRICE2;MARKETPRICE3;ADMITTEDQUOTE;MP2VALTRD;MARKETPRICE3TRADESVALUE;ADMITTEDVALUE;MATDATE;DURATION;YIELDATWAP;IRICPICLOSE;BEICLOSE;COUPONPERCENT;COUPONVALUE;BUYBACKDATE;LASTTRADEDATE;FACEVALUE;CURRENCYID;CBRCLOSE;YIELDTOOFFER;YIELDLASTCOUPON;OFFERDATE;FACEUNIT;TRADINGSESSION
TQCB;2021-08-25;ВЭБ 1P-17;RU000A100GY1;29;1217381.7;101.42;101.6;101.5;101.5;13.84;101.53;7.38;101.55;1199;101.53;101.53;101.5;1217381.7;1217381.7;1217381.7;2023-06-22;625.0;7.36;;;8.15;40.64;;2021-08-25;1000.0;SUR;;;;;RUB;3
TQCB;2021-08-25;СберИОС101;RU000A100H44;0;0.0;;;;116.4;;;;;0;114.82;114.82;116.4;6602292.3;6586256.3;6602292.3;2023-01-11;;;;;1.35;47.86;;2021-08-24;1000.0;SUR;;;;;RUB;3
TQCB;2021-08-25;СберИОС85;RU000A100H51;0;0.0;;;;96.44;;;;;0;;95.34;96.44;0.0;4530520.4;0.0;2022-07-07;;;;;0.01;0.3;;2021-08-17;1000.0;SUR;;;;;RUB;3
TQCB;2021-08-25;СберИОС107;RU000A100H69;1;11592.0;96.6;96.6;96.6;96.6;;96.6;;96.6;12;96.1;96.22;96.6;798594.0;500341.0;798594.0;2022-07-29;;;;;0.01;0.3;;2021-08-25;1000.0;SUR;;;;;RUB;3
TQCB;2021-08-25;АЗБУКАВКП1;RU000A100HE1;304;2606624.4;101.21;101.5;101.47;101.47;15.88;101.39;7.86;101.49;2571;101.39;101.39;101.47;2606624.4;2606624.4;2606624.4;2029-06-15;291.0;7.97;;;9.5;23.68;2022-06-24;2021-08-25;1000.0;SUR;;7.7093;;2022-06-29;RUB;3
TQCB;2021-08-25;ГПБ001P11P;RU000A100HH4;15;1589004.3;101.97;102.39;101.98;101.98;12.36;101.99;7.55;102.39;1558;101.99;101.99;101.98;1589004.3;1589004.3;1589004.3;2024-07-01;940.0;7.54;;;8.2;41.34;;2021-08-25;1000.0;SUR;;;;;RUB;3
TQCB;2021-08-25;СберИОС106;RU000A100HM4;0;0.0;;;;115.7;;;;;0;;119.56;115.7;0.0;11057308.0;0.0;2023-01-18;;;;;0.88;31.07;;2021-08-02;1000.0;SUR;;;;;RUB;3
TQCB;2021-08-25;МТС 1P-10;RU000A100HU7;89;443132.4;102.68;103.4;102.72;102.72;12.27;103.05;7.38;103.19;430;;103.04;102.72;0.0;500753.3;0.0;2025-06-25;1208.0;7.28;;;8.0;19.95;;2021-08-25;1000.0;SUR;;;;;RUB;3
TQCB;2021-08-25;РЖД 1Р-16R;RU000A100HY9;38;121872.3;102.39;102.47;102.4;102.39;11.9;102.41;7.43;102.47;119;;102.3;102.39;0.0;503291.6;0.0;2026-06-25;1488.0;7.43;;;7.9;39.39;;2021-08-25;1000.0;SUR;;;;;RUB;3
TQCB;2021-08-25;ДФФ БО1P-2;RU000A100J18;63;913446.4;100.34;101.33;101.28;101.28;13.03;101.27;7.26;101.31;902;101.27;101.27;101.28;913446.4;913446.4;913446.4;2022-06-30;298.0;7.27;;;8.65;21.57;;2021-08-25;1000.0;SUR;;;;;RUB;3
TQCB;2021-08-25;ГПБ001P12P;RU000A100JB3;0;0.0;;;;;11.46;;;;0;;;;0.0;0.0;0.0;2025-01-05;;;;;8.2;41.34;;;1000.0;SUR;;;;;RUB;3
TQCB;2021-08-25;ЕАБР 1Р-04;RU000A100JC1;0;0.0;;;;101.12;9.42;;7.34;;0;;102.55;101.12;0.0;2689794.6;0.0;2023-01-10;483.0;;;;8.0;39.89;;2021-08-19;1000.0;SUR;;;;;RUB;3
TQCB;2021-08-25;БалтЛизБП2;RU000A100JE7;280;2001963.6;100.24;101.07;100.77;100.75;7.71;100.77;7.75;101.07;3311;100.77;100.77;100.75;2001963.6;2001963.6;2001963.6;2022-07-04;172.0;7.75;;;9.2;13.76;;2021-08-25;600.0;SUR;;;;;RUB;3
TQCB;2021-08-25;ТрнфБО1P12;RU000A100JF4;0;0.0;;;;102.49;10.82;;4.95;;0;;102.89;102.49;0.0;540186.7;0.0;2022-07-05;307.0;;;;7.9;39.39;;2021-08-17;1000.0;SUR;;;;;RUB;3
TQCB;2021-08-25;РитейлБФ01;RU000A100JH0;247;40170204.6;100.5;100.98;100.7;100.71;15.0;100.83;10.99;100.69;39838;100.83;100.83;100.71;40170204.6;40170204.6;40170204.6;2024-07-02;683.0;10.92;;;10.95;27.3;;2021-08-25;1000.0;SUR;;10.9778;;2024-07-02;RUB;3
TQCB;2021-08-25;Рубеж 1P1;RU000A100K31;31;141138.9;103.7;103.83;103.7;103.74;18.79;103.78;9.61;103.83;136;;103.81;103.74;0.0;501401.1;0.0;2022-07-06;303.0;9.5;;;14.0;69.81;;2021-08-25;1000.0;SUR;;;;;RUB;3
TQCB;2021-08-25;КАМАЗ БОП4;RU000A100K49;9;54309.01;100.7;100.85;100.7;100.71;7.99;100.76;7.58;100.72;77;100.89;100.89;100.71;1114403.57;1054376.68;1114403.57;2022-07-06;230.0;7.48;;;8.5;14.83;;2021-08-25;700.0;SUR;;;;;RUB;3
TQIR;2021-08-25;АПРИФП БП2;RU000A100K64;170;1182487.1;101.71;102.3;102.12;102.11;20.14;102.11;10.83;102.1;1158;102.11;102.11;102.11;1182487.1;1182487.1;1182487.1;2022-07-06;172.0;10.85;;;15.0;37.4;;2021-08-25;1000.0;SUR;;;;;RUB;3
TQCB;2021-08-25;Сбер Sb12R;RU000A100K80;87;52233378.2;100.55;101.0;100.87;100.87;9.28;100.59;6.76;101.0;51937;100.57;100.57;100.87;52233378.2;52233378.2;52233378.2;2022-07-11;313.0;7.1;;;7.7;38.39;;2021-08-25;1000.0;SUR;;;;;RUB;3
TQCB;2021-08-25;РУСАБрБ1P2;RU000A100KL0;15;136187.8;100.5;101.91;100.8;100.8;7.07;100.88;8.14;101.91;135;;100.89;100.8;0.0;505442.0;0.0;2029-06-28;494.0;8.08;;;8.6;42.88;2023-01-23;2021-08-25;1000.0;SUR;;8.0926;;2023-01-25;RUB;3
TQCB;2021-08-25;МКБ П02;RU000A100KS5;0;0.0;;;;98.47;5.05;;6.31;;0;;98.0;98.47;0.0;503705.1;0.0;2022-07-15;324.0;;;;4.5;45.0;;2021-07-21;1000.0;SUR;;;;2021-09-14;RUB;3
TQCB;2021-08-25;МКБ П03;RU000A100KT3;0;0.0;;;;98.03;4.49;;6.34;;0;;;98.03;0.0;0.0;0.0;2022-07-15;;;;;4.0;40.0;;2021-08-06;1000.0;SUR;;;;2021-09-14;RUB;3
TQCB;2021-08-25;Роснфт2P8;RU000A100KY3;1;2041.8;102.09;102.09;102.09;102.09;9.58;102.09;7.25;102.09;2;;100.75;102.09;0.0;1964616.8;0.0;2029-07-02;950.0;7.25;;;7.95;39.64;2024-07-08;2021-08-25;1000.0;SUR;;7.227;;2024-07-11;RUB;3
TQCB;2021-08-25;СберИОС112;RU000A100KZ0;4;459001.8;91.8;91.82;91.8;91.8;;91.8;;91.82;500;91.91;91.91;91.8;1179237.4;1179237.4;1179237.4;2024-08-05;;;;;0.01;0.5;;2021-08-25;1000.0;SUR;;;;;RUB;3
TQCB;2021-08-25;ОткрФКБОП5;RU000A100L14;5;7888.0;98.6;98.6;98.6;98.6;6.48;98.6;7.29;98.6;8;;98.6;98.6;0.0;2319071.6;0.0;2022-07-12;316.0;7.29;;;5.5;27.42;;2021-08-25;1000.0;SUR;;;;;RUB;3
TQCB;2021-08-25;СберИОС113;RU000A100L48;0;0.0;;;;118.7;;;;;0;;118.34;118.7;0.0;7810687.0;0.0;2023-01-23;;;;;1.35;47.6;;2021-08-23;1000.0;SUR;;;;;RUB;3
TQCB;2021-08-25;МТС 1P-11;RU000A100L55;0;0.0;;;;;9.09;;;;0;;;;0.0;0.0;0.0;2026-07-08;;;;;7.9;19.7;;;1000.0;SUR;;;;;RUB;3
TQCB;2021-08-25;БелугаБП2;RU000A100L63;60;1171999.4;102.91;103.21;103.06;103.06;10.93;103.17;8.04;102.91;1136;103.17;103.17;103.06;1171999.4;1171999.4;1171999.4;2024-07-10;709.0;7.98;;;9.5;47.37;;2021-08-25;1000.0;SUR;;;;;RUB;3
TQCB;2021-08-25;ЛамбумБП01;RU000A100LE3;19;250650.0;96.03;96.56;96.41;96.41;52.05;96.4;11.66;96.56;26;;96.34;96.41;0.0;500944.0;0.0;2024-06-20;848.0;11.66;;;9.5;78.08;;2021-08-25;10000.0;SUR;;;;;RUB;3
TQCB;2021-08-25;ГазпромКP2;RU000A100LL8;14;75131.6;101.17;102.56;101.41;101.41;8.76;101.53;7.37;102.41;74;;101.42;101.41;0.0;1967634.3;0.0;2024-07-11;955.0;7.33;;;7.8;38.89;;2021-08-25;1000.0;SUR;;;;;RUB;3
TQCB;2021-08-25;СберИОС105;RU000A100LN4;2;1474167.0;114.9;114.9;114.9;114.9;;114.9;;114.9;1283;;117.05;114.9;0.0;8905991.5;0.0;2023-07-18;;;;;1.19;47.5;;2021-08-25;1000.0;SUR;;;;;RUB;3
TQCB;2021-08-25;ЕврХимБ1Р4;RU000A100LS3;24;82482.3;100.51;100.77;100.69;100.69;8.17;100.59;7.45;100.77;82;;100.68;100.69;0.0;506429.3;0.0;2023-01-18;491.0;7.52;;;7.85;39.57;;2021-08-25;1000.0;SUR;;;;;RUB;3
TQCB;2021-08-25;ЕврХимБ1Р5;RU000A100LV7;0;0.0;;;;100.77;7.96;;6.82;;0;;100.56;100.77;0.0;503798.1;0.0;2023-07-19;653.0;;;;7.85;39.57;;2021-08-24;1000.0;SUR;;;;;RUB;3
TQRD;2021-08-25;ДЭНИКОЛБ1;RU000A100M47;77;13760.2;1.17;1.22;1.19;1.19;;1.19;;1.19;1157;;1.2;1.19;0.0;503217.7;0.0;2022-07-19;;;;;0.1;0.25;;2021-08-25;1000.0;SUR;;;;;RUB;3
TQCB;2021-08-25;АРАГОН БП2;RU000A100ME1;0;0.0;;;;101.0;9.37;;8.58;;0;;;101.0;0.0;0.0;0.0;2029-07-10;;;;;9.5;23.68;2022-07-19;2021-07-27;1000.0;SUR;;;;2024-07-19;RUB;3
TQCB;2021-08-25;СэтлГрБ1P2;RU000A100MG6;38;971426.3;103.0;103.74;103.4;103.4;10.6;103.23;8.39;103.51;941;103.23;103.23;103.4;971426.3;971426.3;971426.3;2023-01-17;476.0;8.53;;;10.75;26.8;;2021-08-25;1000.0;SUR;;;;;RUB;3
TQCB;2021-08-25;СберИОС119;RU000A100MZ6;0;0.0;;;;98.4;;;;;0;;;98.4;0.0;0.0;0.0;2032-03-15;;;;;0.02;1.31;;2021-06-21;1000.0;SUR;;;;;RUB;3
TQCB;2021-08-25;Систем1P11;RU000A100N12;114;4907071.8;102.11;102.59;102.5;102.52;7.73;102.51;8.11;102.11;4787;102.51;102.51;102.52;4907071.8;4907071.8;4907071.8;2029-07-16;651.0;8.11;;;9.4;46.87;2023-07-24;2021-08-25;1000.0;SUR;;8.0692;;2023-07-27;RUB;3
TQCB;2021-08-25;СберИОС121;RU000A100N79;2;16176.0;101.1;101.1;101.1;101.1;;101.1;;101.1;16;101.04;101.09;101.1;1556086.0;787476.0;1556086.0;2022-08-29;;;;;0.01;0.3;;2021-08-25;1000.0;SUR;;;;;RUB;3
TQCB;2021-08-25;СберИОС115;RU000A100NB5;0;0.0;;;;121.6;;;;;0;;;121.6;0.0;0.0;0.0;2023-02-15;;;;;0.88;31.07;;2021-07-23;1000.0;SUR;;;;;RUB;3
TQCB;2021-08-25;СберИОС116;RU000A100NV3;0;0.0;;;;125.5;;;;;0;;124.48;125.5;0.0;12002411.0;0.0;2023-02-17;;;;;0.88;31.07;;2021-08-12;1000.0;SUR;;;;;RUB;3
TQCB;2021-08-25;СберИОС117;RU000A100NY7;1;716967.0;118.9;118.9;118.9;118.9;;118.9;;118.9;603;116.47;116.98;118.9;15697799.0;7577799.0;15697799.0;2023-02-09;;;;;1.35;47.6;;2021-08-25;1000.0;SUR;;;;;RUB;3
TQCB;2021-08-25;ЕврХол2P1R;RU000A100P85;27;494792.0;100.8;101.28;101.14;101.14;5.01;100.98;7.65;101.27;490;;100.89;101.14;0.0;549840.5;0.0;2024-07-29;971.0;7.71;;;7.95;39.64;;2021-08-25;1000.0;SUR;;;;;RUB;3
TQCB;2021-08-25;СберИОС118;RU000A100PA2;1;562128.0;117.6;117.6;117.6;117.6;;117.6;;117.6;478;;116.28;117.6;0.0;6959069.0;0.0;2023-08-07;;;;;1.19;47.5;;2021-08-25;1000.0;SUR;;;;;RUB;3
TQCB;2021-08-25;ЖКХРСЯ БО1;RU000A100PB0;167;2157032.4;100.0;103.35;103.22;103.22;7.53;103.06;9.16;103.34;2093;103.06;103.06;103.22;2157032.4;2157032.4;2157032.4;2026-07-28;326.0;9.35;;;12.5;31.16;2022-08-02;2021-08-25;1000.0;SUR;;9.0541;;2022-08-05;RUB;3
TQCB;2021-08-25;РЕСОЛизБП6;RU000A100PE4;99;1497989.7;101.43;101.94;101.65;101.65;5.42;101.63;8.22;101.5;1474;101.63;101.63;101.65;1497989.7;1497989.7;1497989.7;2023-08-01;661.0;8.23;;;9.0;44.88;;2021-08-25;1000.0;SUR;;;;;RUB;3
TQIR;2021-08-25;РСГ-ФинБ11;RU000A100PM7;4;11320.5;102.61;103.28;102.95;102.88;4.27;102.91;8.91;103.28;11;;102.56;102.88;0.0;501510.2;0.0;2022-08-11;341.0;8.95;;;12.0;59.84;;2021-08-25;1000.0;SUR;;;;;RUB;3
TQCB;2021-08-25;БелОб34012;RU000A100PP0;0;0.0;;;;103.04;3.42;;6.01;;0;;101.1;103.04;0.0;532779.5;0.0;2024-08-05;579.0;;;;7.8;19.45;;2021-08-24;1000.0;SUR;;;;;RUB;3
TQCB;2021-08-25;АЛЬФА-Б2Р5;RU000A100PQ8;90;7445147.6;100.51;100.89;100.69;100.69;3.25;100.62;7.26;100.6;7399;100.62;100.62;100.69;7445147.6;7445147.6;7445147.6;2022-08-11;344.0;7.34;;;7.9;39.61;;2021-08-25;1000.0;SUR;;;;;RUB;3
TQCB;2021-08-25;ЯрОбл35017;RU000A100PR6;0;0.0;;;;101.37;12.42;;7.54;;0;;101.01;101.37;0.0;597979.7;0.0;2025-06-24;745.0;;;;7.95;19.82;;2021-08-24;1000.0;SUR;;;;;RUB;3
TQIR;2021-08-25;РСГ-ФинБ09;RU000A100PS4;0;0.0;;;;102.0;4.27;;9.99;;0;;;102.0;0.0;0.0;0.0;2024-08-08;;;;;12.0;59.84;2022-08-11;2021-07-26;1000.0;SUR;;;;2022-08-16;RUB;3
TQCB;2021-08-25;СберИОС126;RU000A100PW6;3;104760.0;104.76;104.76;104.76;104.76;;104.76;;104.76;100;105.29;105.29;104.76;8675015.8;8527623.8;8675015.8;2021-09-02;;;;;0.01;0.2;;2021-08-25;1000.0;SUR;;;;;RUB;3
TQCB;2021-08-25;СберИОС123;RU000A100PX4;2;346281.3;89.71;89.72;89.71;89.71;;89.71;;89.72;386;90.39;90.25;89.71;4032131.6;3074001.2;4032131.6;2024-09-05;;;;;0.01;0.5;;2021-08-25;1000.0;SUR;;;;;RUB;3
TQCB;2021-08-25;ПР-Лиз 1P3;RU000A100Q35;26;123781.9;102.01;102.35;102.33;102.33;7.56;102.3;9.57;102.35;121;;102.21;102.33;0.0;510029.7;0.0;2026-07-07;653.0;9.59;;;12.0;9.86;2023-08-22;2021-08-25;1000.0;SUR;;9.4696;;2023-08-29;RUB;3
TQCB;2021-08-25;Самолет1P5;RU000A100Q50;2;10972.0;99.71;100.1;99.71;99.71;3.08;99.75;9.23;100.1;11;;99.91;99.71;0.0;501550.2;0.0;2029-07-31;76.0;9.02;;;7.5;18.7;2021-11-09;2021-08-25;1000.0;SUR;;8.7474;;2021-11-12;RUB;3
TQRD;2021-08-25;Каскад1Р01;RU000A100Q76;137;101151.0;6.29;11.6;10.19;10.19;;10.48;;6.29;965;;5.02;10.19;0.0;500208.0;0.0;2022-08-10;;;;;0.0;0.0;;2021-08-25;1000.0;SUR;;;;;RUB;3
TQCB;2021-08-25;ЮАИЗ 1-002;RU000A100Q92;4;25381.8;101.5;101.84;101.5;101.5;3.56;101.53;8.62;101.5;25;;100.97;101.5;0.0;508877.7;0.0;2024-08-13;338.0;8.58;;;10.0;24.93;2022-08-11;2021-08-25;1000.0;SUR;;;;;RUB;3
TQCB;2021-08-25;Самолет1P6;RU000A100QA0;23;1051534.1;100.5;100.97;100.84;100.84;3.64;100.91;7.83;100.97;1042;100.91;100.91;100.84;1051534.1;1051534.1;1051534.1;2029-08-01;166.0;7.66;;;9.5;23.68;2022-02-09;2021-08-25;1000.0;SUR;;7.552;;2022-02-14;RUB;3
TQIR;2021-08-25;ЭлщитСтБП1;RU000A100QY0;31;153362.9;102.22;102.28;102.26;102.26;2.85;102.24;10.94;102.22;150;;102.21;102.26;0.0;515153.3;0.0;2022-08-16;339.0;10.97;;;13.0;32.41;;2021-08-25;1000.0;SUR;;;;;RUB;3
TQCB;2021-08-25;СберИОС129;RU000A100R34;2;100286.0;122.3;122.3;122.3;122.3;;122.3;;122.3;82;119.74;120.22;122.3;11137288.0;5949704.0;11137288.0;2023-03-01;;;;;1.35;47.6;;2021-08-25;1000.0;SUR;;;;;RUB;3
TQCB;2021-08-25;СберИОС132;RU000A100R83;0;0.0;;;;132.45;;;;;0;133.73;133.33;132.45;21253838.0;14523838.0;21253838.0;2023-03-10;;;;;0.88;31.04;;2021-08-20;1000.0;SUR;;;;;RUB;3
TQCB;2021-08-25;СберИОС131;RU000A100R91;0;0.0;;;;126.45;;;;;0;125.62;125.62;126.45;12047018.0;12047018.0;12047018.0;2023-03-10;;;;;0.88;31.04;;2021-08-24;1000.0;SUR;;;;;RUB;3
TQCB;2021-08-25;ЕврХимБ1Р6;RU000A100RG5;27;83019.2;100.55;101.79;100.96;100.96;1.08;101.24;7.53;101.74;82;;101.0;100.96;0.0;518150.1;0.0;2023-08-18;676.0;7.37;;;7.85;19.57;;2021-08-25;1000.0;SUR;;;;;RUB;3
TQIR;2021-08-25;ЭконЛиз1P1;RU000A100RQ4;27;52705.9;102.63;104.42;104.25;104.25;0.0;103.34;9.29;103.25;51;;102.96;104.25;0.0;501404.1;0.0;2022-08-24;347.0;10.31;;;13.5;33.66;;2021-08-25;1000.0;SUR;;;;;RUB;3
TQCB;2021-08-25;СберИОС130;RU000A100RR2;0;0.0;;;;111.2;;;;;0;;112.84;111.2;0.0;9186426.0;0.0;2023-08-27;;;;;1.19;47.5;;2021-08-20;1000.0;SUR;;;;;RUB;3
TQCB;2021-08-25;ТЕХЛиз 1P2;RU000A100RS0;80;789261.5;102.0;102.47;102.47;102.47;0.0;102.24;10.4;102.46;772;102.24;102.24;102.47;789261.5;789261.5;789261.5;2022-08-24;284.0;10.72;;;13.25;33.03;;2021-08-25;1000.0;SUR;;;;;RUB;3
TQCB;2021-08-25;СберИОС135;RU000A100S41;4;346608.0;99.6;99.6;99.6;99.6;;99.6;;99.6;348;98.06;99.73;99.6;5775584.0;1017210.0;5775584.0;2022-09-26;;;;;0.01;0.3;;2021-08-25;1000.0;SUR;;;;;RUB;3
TQCB;2021-08-25;МКБ П04;RU000A100SF5;2;95860.0;95.86;95.86;95.86;95.86;34.14;95.86;7.87;95.86;100;95.59;95.56;95.86;1108834.0;621135.0;1108834.0;2022-09-03;361.0;7.87;;;3.5;35.0;;2021-08-25;1000.0;SUR;;116.7779;;2021-09-14;RUB;3
TQCB;2021-08-25;СберИОС127;RU000A100SQ2;0;0.0;;;;94.0;;;;;0;;;94.0;0.0;0.0;0.0;2023-03-15;;;;;0.01;0.35;;2021-08-17;1000.0;SUR;;;;;RUB;3
TQCB;2021-08-25;ПочтаРБ1P6;RU000A100SZ3;0;0.0;;;;100.6;35.99;;7.05;;0;;100.4;100.6;0.0;1612454.1;0.0;2029-08-23;352.0;;;;7.55;37.65;2022-09-01;2021-08-20;1000.0;SUR;;;;2022-09-06;RUB;3
TQCB;2021-08-25;СберИОС137;RU000A100T32;4;1093822.6;102.61;102.61;102.61;102.61;;102.61;;102.61;1066;102.12;102.29;102.61;3505637.8;2309774.8;3505637.8;2021-09-24;;;;;0.01;0.2;;2021-08-25;1000.0;SUR;;;;;RUB;3
TQIR;2021-08-25;ЮниМетр01;RU000A100T81;59;657307.5;100.73;101.05;100.75;100.94;8.9;100.97;12.34;101.04;651;100.97;100.97;100.94;657307.5;657307.5;657307.5;2022-08-24;341.0;12.08;;;12.5;10.27;;2021-08-25;1000.0;SUR;;;;;RUB;3
TQCB;2021-08-25;ПНППК 1P01;RU000A100TB2;3;3060.0;102.0;102.0;102.0;102.0;23.51;102.0;9.24;102.0;3;;;102.0;0.0;0.0;0.0;2029-08-28;354.0;9.24;;;11.0;27.42;2022-09-06;2021-08-25;1000.0;SUR;;;;;RUB;3
TQIR;2021-08-25;СолЛизБО05;RU000A100TD8;54;225785.2;99.85;100.19;100.02;100.02;26.37;99.9;13.07;100.19;226;;99.96;100.02;0.0;538774.1;0.0;2022-09-07;351.0;13.2;;;12.5;31.16;;2021-08-25;1000.0;SUR;;5.6187;;2021-09-22;RUB;3
TQCB;2021-08-25;РУСАБрБ1P3;RU000A100TF3;14;350752.8;100.2;100.5;100.2;100.2;37.75;100.22;8.2;100.5;350;;100.2;100.2;0.0;1485018.6;0.0;2029-08-30;358.0;8.18;;;8.25;41.14;2022-09-08;2021-08-25;1000.0;SUR;;8.0949;;2022-09-12;RUB;3
TQCB;2021-08-25;Росбанк2P6;RU000A100TH9;4;411640.0;100.4;100.4;100.4;100.4;33.92;100.4;7.4;100.4;410;;100.31;100.4;0.0;5503883.0;0.0;2023-03-16;529.0;7.4;;;7.55;37.85;;2021-08-25;1000.0;SUR;;;;;RUB;3
TQCB;2021-08-25;Кузина1P01;RU000A100TL1;45;589177.16;102.7;102.95;102.9;102.88;64.81;102.88;12.48;102.94;69;102.88;102.88;102.88;589177.16;589177.16;589177.16;2023-08-26;332.0;12.51;;;15.0;102.33;;2021-08-25;8300.0;SUR;;-47.2959;;2021-09-08;RUB;3
TQCB;2021-08-25;СберИОС146;RU000A100TP2;11;4430331.0;101.53;102.91;102.9;102.9;;102.89;;101.53;4306;102.89;102.89;102.9;4430331.0;4430331.0;4430331.0;2024-10-04;;;;;0.01;0.5;;2021-08-25;1000.0;SUR;;;;;RUB;3
TQCB;2021-08-25;ТрансФ1P06;RU000A100TS6;0;0.0;;;;;33.49;;;;0;;;;0.0;0.0;0.0;2029-09-03;;;;;7.5;37.4;2021-09-13;;1000.0;SUR;;;;2021-09-16;RUB;3
TQIR;2021-08-25;БЭЛТИ БОП2;RU000A100TT4;27;253068.9;100.6;100.95;100.89;100.89;6.16;100.82;12.53;100.95;251;;100.76;100.89;0.0;564252.5;0.0;2024-08-21;511.0;12.58;;;12.5;10.27;;2021-08-25;1000.0;SUR;;;;;RUB;3
TQCB;2021-08-25;СберИОС133;RU000A100TU2;1;560909.0;117.1;117.1;117.1;117.1;;117.1;;117.1;479;115.52;115.52;117.1;9258571.0;9258571.0;9258571.0;2023-03-27;;;;;1.35;47.6;;2021-08-25;1000.0;SUR;;;;;RUB;3
TQCB;2021-08-25;СберИОС134;RU000A100TV0;0;0.0;;;;102.9;;;;;0;;112.57;102.9;0.0;6631587.4;0.0;2023-09-18;;;;;1.19;47.5;;2021-08-17;1000.0;SUR;;;;;RUB;3
TQCB;2021-08-25;ХКФБанкБ06;RU000A100UG9;15;109872.9;100.79;100.82;100.8;100.81;16.12;100.8;8.09;100.8;109;;100.8;100.81;0.0;1164240.8;0.0;2024-09-13;368.0;8.09;;;8.65;21.57;2022-09-16;2021-08-25;1000.0;SUR;;7.9634;;2022-09-21;RUB;3
TQIR;2021-08-25;ИТЦ-Тр1P01;RU000A100UP0;8;105490.0;105.33;105.86;105.47;105.47;47.67;105.49;11.41;105.86;10;;105.34;105.47;0.0;526696.0;0.0;2023-09-02;539.0;11.4;;;14.5;119.18;;2021-08-25;10000.0;SUR;;;;;RUB;3
TQCB;2021-08-25;ПочтаРБ1P8;RU000A100UT2;1;3005.7;100.19;100.19;100.19;100.19;31.21;100.19;7.35;100.19;3;;100.2;100.19;0.0;9133219.0;0.0;2029-09-11;535.0;7.35;;;7.35;36.65;2023-03-21;2021-08-25;1000.0;SUR;;7.2942;;2023-03-24;RUB;3
TQCB;2021-08-25;РН БАНК1Р6;RU000A100UU0;4;35349354.8;100.1;100.18;100.1;100.1;31.86;100.1;7.68;100.18;35314;100.1;100.1;100.1;36018624.0;36013614.5;36018624.0;2022-09-26;377.0;7.68;;;7.65;38.35;;2021-08-25;1000.0;SUR;;;;;RUB;3
TQCB;2021-08-25;СберИОС144;RU000A100UY2;0;0.0;;;;125.0;;;;;0;;124.52;125.0;0.0;11708774.0;0.0;2023-09-25;;;;;0.77;31.0;;2021-08-06;1000.0;SUR;;;;;RUB;3
TQCB;2021-08-25;МоторТ1Р01;RU000A100V38;4;5213.9;103.8;104.42;103.8;103.8;25.89;104.28;11.66;104.42;5;;104.27;103.8;0.0;505704.8;0.0;2022-09-21;361.0;11.15;;;15.0;37.4;;2021-08-25;1000.0;SUR;;;;;RUB;3
TQCB;2021-08-25;ИКС5Фин1P6;RU000A100V46;2;11023.1;100.21;100.21;100.21;100.21;31.02;100.21;7.13;100.21;11;;100.22;100.21;0.0;73480885.4;0.0;2034-09-07;205.0;7.13;;;7.4;36.9;2022-03-24;2021-08-25;1000.0;SUR;;6.9311;;2022-03-29;RUB;3
TQCB;2021-08-25;ОРГрупп1Р1;RU000A100V61;117;3113980.6;100.52;101.1;100.74;100.74;20.38;100.91;11.32;100.89;3086;100.91;100.91;100.74;3113980.6;3113980.6;3113980.6;2022-09-22;244.0;11.05;;;12.0;29.92;;2021-08-25;1000.0;SUR;;;;;RUB;3
TQCB;2021-08-25;Тинькофф3R;RU000A100V79;142;3389251.5;100.18;100.52;100.5;100.5;34.81;100.45;7.9;100.49;3374;100.45;100.45;100.5;3389251.5;3389251.5;3389251.5;2029-09-12;371.0;7.95;;;8.25;41.14;2022-09-21;2021-08-25;1000.0;SUR;;7.7779;;2022-09-26;RUB;3
TQCB;2021-08-25;СберИОС150;RU000A100V87;0;0.0;;;;106.5;;;;;0;;105.65;106.5;0.0;2759578.0;0.0;2022-10-28;;;;;0.01;0.3;;2021-08-24;1000.0;SUR;;;;;RUB;3
TQCB;2021-08-25;Сбер Sb13R;RU000A100VB8;119;3953342.4;100.0;100.16;100.12;100.12;29.36;100.03;5.51;100.16;3952;100.03;100.03;100.12;3953342.4;3953342.4;3953342.4;2021-09-24;30.0;6.67;;;7.05;35.15;;2021-08-25;1000.0;SUR;;;5.1936;;RUB;3
TQCB;2021-08-25;АйТеко1Р01;RU000A100VD4;0;0.0;;;;101.0;17.84;;-2.43;;0;;;101.0;0.0;0.0;0.0;2022-09-22;;;;;10.5;26.18;2021-09-23;2021-08-10;1000.0;SUR;;;;;RUB;3
TQCB;2021-08-25;СУЭК-Ф1P3R;RU000A100VG7;9;900467.5;99.23;99.79;99.79;99.52;31.44;99.5;7.79;99.5;905;99.42;99.5;99.52;965391.9;901462.4;965391.9;2029-09-13;536.0;7.99;;;7.5;37.4;2023-03-23;2021-08-25;1000.0;SUR;;7.7058;;2023-03-28;RUB;3
